SampleID,ReferenceKey,DonorKey,DonorKnown,ConnGroup,Split
TCGA-Z6-A8JE-01A,TCGA_ESCA_ESCC,TCGA-Z6-A8JE,TRUE,7,Within-material test
TCGA-Z6-A9VB-01A,TCGA_ESCA_ESCC,TCGA-Z6-A9VB,TRUE,7,Within-material training
TCGA-Z6-AAPN-01A,TCGA_ESCA_ESCC,TCGA-Z6-AAPN,TRUE,7,Within-material test
TCGA-BC-A10Q-11A,TCGA_LIHC_normal,TCGA-BC-A10Q,TRUE,6,Within-material test
TCGA-BC-A10R-11A,TCGA_LIHC_normal,TCGA-BC-A10R,TRUE,6,Within-material training
TCGA-BC-A10T-11A,TCGA_LIHC_normal,TCGA-BC-A10T,TRUE,6,Within-material training
TCGA-BC-A10U-11A,TCGA_LIHC_normal,TCGA-BC-A10U,TRUE,6,Within-material training
TCGA-BC-A10W-11A,TCGA_LIHC_normal,TCGA-BC-A10W,TRUE,6,Within-material training
TCGA-BC-A10X-11A,TCGA_LIHC_normal,TCGA-BC-A10X,TRUE,6,Within-material training
TCGA-BC-A10Y-11A,TCGA_LIHC_normal,TCGA-BC-A10Y,TRUE,6,Within-material training
TCGA-BC-A10Z-11A,TCGA_LIHC_normal,TCGA-BC-A10Z,TRUE,6,Within-material training
TCGA-BC-A110-11A,TCGA_LIHC_normal,TCGA-BC-A110,TRUE,6,Within-material training
TCGA-BC-A216-11A,TCGA_LIHC_normal,TCGA-BC-A216,TRUE,6,Within-material training
TCGA-BD-A2L6-11A,TCGA_LIHC_normal,TCGA-BD-A2L6,TRUE,6,Within-material test
TCGA-BD-A3EP-11A,TCGA_LIHC_normal,TCGA-BD-A3EP,TRUE,6,Within-material test
TCGA-DD-A113-11A,TCGA_LIHC_normal,TCGA-DD-A113,TRUE,6,Within-material test
TCGA-DD-A114-11A,TCGA_LIHC_normal,TCGA-DD-A114,TRUE,6,Within-material test
TCGA-DD-A116-11A,TCGA_LIHC_normal,TCGA-DD-A116,TRUE,6,Within-material training
TCGA-DD-A118-11A,TCGA_LIHC_normal,TCGA-DD-A118,TRUE,6,Within-material training
TCGA-DD-A119-11A,TCGA_LIHC_normal,TCGA-DD-A119,TRUE,6,Within-material training
TCGA-DD-A11A-11A,TCGA_LIHC_normal,TCGA-DD-A11A,TRUE,6,Within-material training
TCGA-DD-A11B-11A,TCGA_LIHC_normal,TCGA-DD-A11B,TRUE,6,Within-material training
TCGA-DD-A11C-11A,TCGA_LIHC_normal,TCGA-DD-A11C,TRUE,6,Within-material training
TCGA-DD-A11D-11A,TCGA_LIHC_normal,TCGA-DD-A11D,TRUE,6,Within-material test
TCGA-DD-A1EB-11A,TCGA_LIHC_normal,TCGA-DD-A1EB,TRUE,6,Within-material training
TCGA-DD-A1EC-11A,TCGA_LIHC_normal,TCGA-DD-A1EC,TRUE,6,Within-material training
TCGA-DD-A1EE-11A,TCGA_LIHC_normal,TCGA-DD-A1EE,TRUE,6,Within-material training
TCGA-DD-A1EG-11A,TCGA_LIHC_normal,TCGA-DD-A1EG,TRUE,6,Within-material test
TCGA-DD-A1EH-11A,TCGA_LIHC_normal,TCGA-DD-A1EH,TRUE,6,Within-material test
TCGA-DD-A1EI-11A,TCGA_LIHC_normal,TCGA-DD-A1EI,TRUE,6,Within-material training
TCGA-DD-A1EJ-11A,TCGA_LIHC_normal,TCGA-DD-A1EJ,TRUE,6,Within-material training
TCGA-DD-A1EL-11A,TCGA_LIHC_normal,TCGA-DD-A1EL,TRUE,6,Within-material training
TCGA-DD-A39V-11A,TCGA_LIHC_normal,TCGA-DD-A39V,TRUE,6,Within-material training
TCGA-DD-A39W-11A,TCGA_LIHC_normal,TCGA-DD-A39W,TRUE,6,Within-material training
TCGA-DD-A39X-11A,TCGA_LIHC_normal,TCGA-DD-A39X,TRUE,6,Within-material training
TCGA-DD-A39Z-11A,TCGA_LIHC_normal,TCGA-DD-A39Z,TRUE,6,Within-material training
TCGA-DD-A3A1-11A,TCGA_LIHC_normal,TCGA-DD-A3A1,TRUE,6,Within-material training
TCGA-DD-A3A2-11A,TCGA_LIHC_normal,TCGA-DD-A3A2,TRUE,6,Within-material training
TCGA-DD-A3A3-11A,TCGA_LIHC_normal,TCGA-DD-A3A3,TRUE,6,Within-material training
TCGA-DD-A3A4-11A,TCGA_LIHC_normal,TCGA-DD-A3A4,TRUE,6,Within-material test
TCGA-DD-A3A5-11A,TCGA_LIHC_normal,TCGA-DD-A3A5,TRUE,6,Within-material training
TCGA-DD-A3A6-11A,TCGA_LIHC_normal,TCGA-DD-A3A6,TRUE,6,Within-material test
TCGA-DD-A3A8-11A,TCGA_LIHC_normal,TCGA-DD-A3A8,TRUE,6,Within-material training
TCGA-EP-A12J-11A,TCGA_LIHC_normal,TCGA-EP-A12J,TRUE,6,Within-material training
TCGA-EP-A26S-11A,TCGA_LIHC_normal,TCGA-EP-A26S,TRUE,6,Within-material test
TCGA-EP-A3RK-11A,TCGA_LIHC_normal,TCGA-EP-A3RK,TRUE,6,Within-material test
TCGA-ES-A2HT-11A,TCGA_LIHC_normal,TCGA-ES-A2HT,TRUE,6,Within-material training
TCGA-FV-A23B-11A,TCGA_LIHC_normal,TCGA-FV-A23B,TRUE,6,Within-material training
TCGA-FV-A2QR-11A,TCGA_LIHC_normal,TCGA-FV-A2QR,TRUE,6,Within-material training
TCGA-FV-A3I0-11A,TCGA_LIHC_normal,TCGA-FV-A3I0,TRUE,6,Within-material training
TCGA-FV-A3I1-11A,TCGA_LIHC_normal,TCGA-FV-A3I1,TRUE,6,Within-material test
TCGA-FV-A3R2-11A,TCGA_LIHC_normal,TCGA-FV-A3R2,TRUE,6,Within-material training
TCGA-G3-A3CH-11A,TCGA_LIHC_normal,TCGA-G3-A3CH,TRUE,6,Within-material training
TCGA-2V-A95S-01A,TCGA_LIHC_primary,TCGA-2V-A95S,TRUE,6,Within-material training
TCGA-2Y-A9GS-01A,TCGA_LIHC_primary,TCGA-2Y-A9GS,TRUE,6,Within-material training
TCGA-2Y-A9GT-01A,TCGA_LIHC_primary,TCGA-2Y-A9GT,TRUE,6,Within-material training
TCGA-2Y-A9GU-01A,TCGA_LIHC_primary,TCGA-2Y-A9GU,TRUE,6,Within-material training
TCGA-2Y-A9GV-01A,TCGA_LIHC_primary,TCGA-2Y-A9GV,TRUE,6,Within-material training
TCGA-2Y-A9GW-01A,TCGA_LIHC_primary,TCGA-2Y-A9GW,TRUE,6,Within-material training
TCGA-2Y-A9GX-01A,TCGA_LIHC_primary,TCGA-2Y-A9GX,TRUE,6,Within-material training
TCGA-2Y-A9GY-01A,TCGA_LIHC_primary,TCGA-2Y-A9GY,TRUE,6,Within-material training
TCGA-2Y-A9GZ-01A,TCGA_LIHC_primary,TCGA-2Y-A9GZ,TRUE,6,Within-material training
TCGA-2Y-A9H0-01A,TCGA_LIHC_primary,TCGA-2Y-A9H0,TRUE,6,Within-material training
TCGA-2Y-A9H1-01A,TCGA_LIHC_primary,TCGA-2Y-A9H1,TRUE,6,Within-material training
TCGA-2Y-A9H2-01A,TCGA_LIHC_primary,TCGA-2Y-A9H2,TRUE,6,Within-material test
TCGA-2Y-A9H3-01A,TCGA_LIHC_primary,TCGA-2Y-A9H3,TRUE,6,Within-material test
TCGA-2Y-A9H4-01A,TCGA_LIHC_primary,TCGA-2Y-A9H4,TRUE,6,Within-material test
TCGA-2Y-A9H5-01A,TCGA_LIHC_primary,TCGA-2Y-A9H5,TRUE,6,Within-material training
TCGA-2Y-A9H6-01A,TCGA_LIHC_primary,TCGA-2Y-A9H6,TRUE,6,Within-material test
TCGA-2Y-A9H7-01A,TCGA_LIHC_primary,TCGA-2Y-A9H7,TRUE,6,Within-material training
TCGA-2Y-A9H8-01A,TCGA_LIHC_primary,TCGA-2Y-A9H8,TRUE,6,Within-material training
TCGA-2Y-A9H9-01A,TCGA_LIHC_primary,TCGA-2Y-A9H9,TRUE,6,Within-material training
TCGA-2Y-A9HA-01A,TCGA_LIHC_primary,TCGA-2Y-A9HA,TRUE,6,Within-material training
TCGA-2Y-A9HB-01A,TCGA_LIHC_primary,TCGA-2Y-A9HB,TRUE,6,Within-material test
TCGA-3K-AAZ8-01A,TCGA_LIHC_primary,TCGA-3K-AAZ8,TRUE,6,Within-material training
TCGA-4R-AA8I-01A,TCGA_LIHC_primary,TCGA-4R-AA8I,TRUE,6,Within-material training
TCGA-5C-A9VG-01A,TCGA_LIHC_primary,TCGA-5C-A9VG,TRUE,6,Within-material training
TCGA-5C-A9VH-01A,TCGA_LIHC_primary,TCGA-5C-A9VH,TRUE,6,Within-material training
TCGA-5C-AAPD-01A,TCGA_LIHC_primary,TCGA-5C-AAPD,TRUE,6,Within-material training
TCGA-5R-AA1C-01A,TCGA_LIHC_primary,TCGA-5R-AA1C,TRUE,6,Within-material training
TCGA-5R-AA1D-01A,TCGA_LIHC_primary,TCGA-5R-AA1D,TRUE,6,Within-material training
TCGA-5R-AAAM-01A,TCGA_LIHC_primary,TCGA-5R-AAAM,TRUE,6,Within-material training
TCGA-BC-4072-01B,TCGA_LIHC_primary,TCGA-BC-4072,TRUE,6,Within-material training
TCGA-BC-4073-01B,TCGA_LIHC_primary,TCGA-BC-4073,TRUE,6,Within-material test
TCGA-BC-A10Q-01A,TCGA_LIHC_primary,TCGA-BC-A10Q,TRUE,6,Within-material test
TCGA-BC-A10R-01A,TCGA_LIHC_primary,TCGA-BC-A10R,TRUE,6,Within-material training
TCGA-BC-A10S-01A,TCGA_LIHC_primary,TCGA-BC-A10S,TRUE,6,Within-material training
TCGA-BC-A10T-01A,TCGA_LIHC_primary,TCGA-BC-A10T,TRUE,6,Within-material training
TCGA-BC-A10U-01A,TCGA_LIHC_primary,TCGA-BC-A10U,TRUE,6,Within-material training
TCGA-BC-A10W-01A,TCGA_LIHC_primary,TCGA-BC-A10W,TRUE,6,Within-material training
TCGA-BC-A10X-01A,TCGA_LIHC_primary,TCGA-BC-A10X,TRUE,6,Within-material training
TCGA-BC-A10Y-01A,TCGA_LIHC_primary,TCGA-BC-A10Y,TRUE,6,Within-material training
TCGA-BC-A10Z-01A,TCGA_LIHC_primary,TCGA-BC-A10Z,TRUE,6,Within-material training
TCGA-BC-A110-01A,TCGA_LIHC_primary,TCGA-BC-A110,TRUE,6,Within-material training
TCGA-BC-A112-01A,TCGA_LIHC_primary,TCGA-BC-A112,TRUE,6,Within-material training
TCGA-BC-A216-01A,TCGA_LIHC_primary,TCGA-BC-A216,TRUE,6,Within-material training
TCGA-BC-A217-01A,TCGA_LIHC_primary,TCGA-BC-A217,TRUE,6,Within-material training
TCGA-BC-A3KF-01A,TCGA_LIHC_primary,TCGA-BC-A3KF,TRUE,6,Within-material training
TCGA-BC-A3KG-01A,TCGA_LIHC_primary,TCGA-BC-A3KG,TRUE,6,Within-material test
TCGA-BC-A5W4-01A,TCGA_LIHC_primary,TCGA-BC-A5W4,TRUE,6,Within-material training
TCGA-BC-A69H-01A,TCGA_LIHC_primary,TCGA-BC-A69H,TRUE,6,Within-material test
TCGA-BC-A69I-01A,TCGA_LIHC_primary,TCGA-BC-A69I,TRUE,6,Within-material test
TCGA-BC-A8YO-01A,TCGA_LIHC_primary,TCGA-BC-A8YO,TRUE,6,Within-material test
TCGA-BD-A2L6-01A,TCGA_LIHC_primary,TCGA-BD-A2L6,TRUE,6,Within-material test
TCGA-BD-A3EP-01A,TCGA_LIHC_primary,TCGA-BD-A3EP,TRUE,6,Within-material test
TCGA-BD-A3ER-01A,TCGA_LIHC_primary,TCGA-BD-A3ER,TRUE,6,Within-material training
TCGA-BW-A5NO-01A,TCGA_LIHC_primary,TCGA-BW-A5NO,TRUE,6,Within-material training
TCGA-BW-A5NP-01A,TCGA_LIHC_primary,TCGA-BW-A5NP,TRUE,6,Within-material training
TCGA-BW-A5NQ-01A,TCGA_LIHC_primary,TCGA-BW-A5NQ,TRUE,6,Within-material training
TCGA-CC-5258-01A,TCGA_LIHC_primary,TCGA-CC-5258,TRUE,6,Within-material training
TCGA-CC-5259-01A,TCGA_LIHC_primary,TCGA-CC-5259,TRUE,6,Within-material training
TCGA-CC-5260-01A,TCGA_LIHC_primary,TCGA-CC-5260,TRUE,6,Within-material training
TCGA-CC-5261-01A,TCGA_LIHC_primary,TCGA-CC-5261,TRUE,6,Within-material training
TCGA-CC-5262-01A,TCGA_LIHC_primary,TCGA-CC-5262,TRUE,6,Within-material training
TCGA-CC-5263-01A,TCGA_LIHC_primary,TCGA-CC-5263,TRUE,6,Within-material training
TCGA-CC-5264-01A,TCGA_LIHC_primary,TCGA-CC-5264,TRUE,6,Within-material test
TCGA-CC-A123-01A,TCGA_LIHC_primary,TCGA-CC-A123,TRUE,6,Within-material training
TCGA-CC-A1HT-01A,TCGA_LIHC_primary,TCGA-CC-A1HT,TRUE,6,Within-material training
TCGA-CC-A3M9-01A,TCGA_LIHC_primary,TCGA-CC-A3M9,TRUE,6,Within-material training
TCGA-CC-A3MA-01A,TCGA_LIHC_primary,TCGA-CC-A3MA,TRUE,6,Within-material training
TCGA-CC-A3MB-01A,TCGA_LIHC_primary,TCGA-CC-A3MB,TRUE,6,Within-material training
TCGA-CC-A3MC-01A,TCGA_LIHC_primary,TCGA-CC-A3MC,TRUE,6,Within-material test
TCGA-CC-A5UC-01A,TCGA_LIHC_primary,TCGA-CC-A5UC,TRUE,6,Within-material test
TCGA-CC-A5UD-01A,TCGA_LIHC_primary,TCGA-CC-A5UD,TRUE,6,Within-material training
TCGA-CC-A5UE-01A,TCGA_LIHC_primary,TCGA-CC-A5UE,TRUE,6,Within-material training
TCGA-CC-A7IE-01A,TCGA_LIHC_primary,TCGA-CC-A7IE,TRUE,6,Within-material training
TCGA-CC-A7IF-01A,TCGA_LIHC_primary,TCGA-CC-A7IF,TRUE,6,Within-material training
TCGA-CC-A7IG-01A,TCGA_LIHC_primary,TCGA-CC-A7IG,TRUE,6,Within-material training
TCGA-CC-A7IH-01A,TCGA_LIHC_primary,TCGA-CC-A7IH,TRUE,6,Within-material training
TCGA-CC-A7II-01A,TCGA_LIHC_primary,TCGA-CC-A7II,TRUE,6,Within-material training
TCGA-CC-A7IJ-01A,TCGA_LIHC_primary,TCGA-CC-A7IJ,TRUE,6,Within-material training
TCGA-CC-A7IK-01A,TCGA_LIHC_primary,TCGA-CC-A7IK,TRUE,6,Within-material training
TCGA-CC-A7IL-01A,TCGA_LIHC_primary,TCGA-CC-A7IL,TRUE,6,Within-material training
TCGA-CC-A8HS-01A,TCGA_LIHC_primary,TCGA-CC-A8HS,TRUE,6,Within-material training
TCGA-CC-A8HT-01A,TCGA_LIHC_primary,TCGA-CC-A8HT,TRUE,6,Within-material training
TCGA-CC-A8HU-01A,TCGA_LIHC_primary,TCGA-CC-A8HU,TRUE,6,Within-material training
TCGA-CC-A8HV-01A,TCGA_LIHC_primary,TCGA-CC-A8HV,TRUE,6,Within-material test
TCGA-CC-A9FS-01A,TCGA_LIHC_primary,TCGA-CC-A9FS,TRUE,6,Within-material training
TCGA-CC-A9FU-01A,TCGA_LIHC_primary,TCGA-CC-A9FU,TRUE,6,Within-material training
TCGA-CC-A9FV-01A,TCGA_LIHC_primary,TCGA-CC-A9FV,TRUE,6,Within-material test
TCGA-CC-A9FW-01A,TCGA_LIHC_primary,TCGA-CC-A9FW,TRUE,6,Within-material training
TCGA-DD-A113-01A,TCGA_LIHC_primary,TCGA-DD-A113,TRUE,6,Within-material test
TCGA-DD-A114-01A,TCGA_LIHC_primary,TCGA-DD-A114,TRUE,6,Within-material test
TCGA-DD-A115-01A,TCGA_LIHC_primary,TCGA-DD-A115,TRUE,6,Within-material training
TCGA-DD-A116-01A,TCGA_LIHC_primary,TCGA-DD-A116,TRUE,6,Within-material training
TCGA-DD-A118-01A,TCGA_LIHC_primary,TCGA-DD-A118,TRUE,6,Within-material training
TCGA-DD-A119-01A,TCGA_LIHC_primary,TCGA-DD-A119,TRUE,6,Within-material training
TCGA-DD-A11A-01A,TCGA_LIHC_primary,TCGA-DD-A11A,TRUE,6,Within-material training
TCGA-DD-A11B-01A,TCGA_LIHC_primary,TCGA-DD-A11B,TRUE,6,Within-material training
TCGA-DD-A11C-01A,TCGA_LIHC_primary,TCGA-DD-A11C,TRUE,6,Within-material training
TCGA-DD-A11D-01A,TCGA_LIHC_primary,TCGA-DD-A11D,TRUE,6,Within-material test
TCGA-DD-A1EA-01A,TCGA_LIHC_primary,TCGA-DD-A1EA,TRUE,6,Within-material training
TCGA-DD-A1EB-01A,TCGA_LIHC_primary,TCGA-DD-A1EB,TRUE,6,Within-material training
TCGA-DD-A1EC-01A,TCGA_LIHC_primary,TCGA-DD-A1EC,TRUE,6,Within-material training
TCGA-DD-A1ED-01A,TCGA_LIHC_primary,TCGA-DD-A1ED,TRUE,6,Within-material training
TCGA-DD-A1EE-01A,TCGA_LIHC_primary,TCGA-DD-A1EE,TRUE,6,Within-material training
TCGA-DD-A1EF-01A,TCGA_LIHC_primary,TCGA-DD-A1EF,TRUE,6,Within-material training
TCGA-DD-A1EG-01A,TCGA_LIHC_primary,TCGA-DD-A1EG,TRUE,6,Within-material test
TCGA-DD-A1EH-01A,TCGA_LIHC_primary,TCGA-DD-A1EH,TRUE,6,Within-material test
TCGA-DD-A1EI-01A,TCGA_LIHC_primary,TCGA-DD-A1EI,TRUE,6,Within-material training
TCGA-DD-A1EJ-01A,TCGA_LIHC_primary,TCGA-DD-A1EJ,TRUE,6,Within-material training
TCGA-DD-A1EK-01A,TCGA_LIHC_primary,TCGA-DD-A1EK,TRUE,6,Within-material training
TCGA-DD-A1EL-01A,TCGA_LIHC_primary,TCGA-DD-A1EL,TRUE,6,Within-material training
TCGA-DD-A39V-01A,TCGA_LIHC_primary,TCGA-DD-A39V,TRUE,6,Within-material training
TCGA-DD-A39W-01A,TCGA_LIHC_primary,TCGA-DD-A39W,TRUE,6,Within-material training
TCGA-DD-A39X-01A,TCGA_LIHC_primary,TCGA-DD-A39X,TRUE,6,Within-material training
TCGA-DD-A39Y-01A,TCGA_LIHC_primary,TCGA-DD-A39Y,TRUE,6,Within-material training
TCGA-DD-A39Z-01A,TCGA_LIHC_primary,TCGA-DD-A39Z,TRUE,6,Within-material training
TCGA-DD-A3A1-01A,TCGA_LIHC_primary,TCGA-DD-A3A1,TRUE,6,Within-material training
TCGA-DD-A3A2-01A,TCGA_LIHC_primary,TCGA-DD-A3A2,TRUE,6,Within-material training
TCGA-DD-A3A3-01A,TCGA_LIHC_primary,TCGA-DD-A3A3,TRUE,6,Within-material training
TCGA-DD-A3A4-01A,TCGA_LIHC_primary,TCGA-DD-A3A4,TRUE,6,Within-material test
TCGA-DD-A3A5-01A,TCGA_LIHC_primary,TCGA-DD-A3A5,TRUE,6,Within-material training
TCGA-DD-A3A6-01A,TCGA_LIHC_primary,TCGA-DD-A3A6,TRUE,6,Within-material test
TCGA-DD-A3A7-01A,TCGA_LIHC_primary,TCGA-DD-A3A7,TRUE,6,Within-material training
TCGA-DD-A3A8-01A,TCGA_LIHC_primary,TCGA-DD-A3A8,TRUE,6,Within-material training
TCGA-DD-A3A9-01A,TCGA_LIHC_primary,TCGA-DD-A3A9,TRUE,6,Within-material training
TCGA-DD-A4NA-01A,TCGA_LIHC_primary,TCGA-DD-A4NA,TRUE,6,Within-material test
TCGA-DD-A4NB-01A,TCGA_LIHC_primary,TCGA-DD-A4NB,TRUE,6,Within-material training
TCGA-DD-A4ND-01A,TCGA_LIHC_primary,TCGA-DD-A4ND,TRUE,6,Within-material test
TCGA-DD-A4NE-01A,TCGA_LIHC_primary,TCGA-DD-A4NE,TRUE,6,Within-material training
TCGA-DD-A4NF-01A,TCGA_LIHC_primary,TCGA-DD-A4NF,TRUE,6,Within-material training
TCGA-DD-A4NG-01A,TCGA_LIHC_primary,TCGA-DD-A4NG,TRUE,6,Within-material training
TCGA-DD-A4NH-01A,TCGA_LIHC_primary,TCGA-DD-A4NH,TRUE,6,Within-material training
TCGA-DD-A4NI-01A,TCGA_LIHC_primary,TCGA-DD-A4NI,TRUE,6,Within-material test
TCGA-DD-A4NJ-01A,TCGA_LIHC_primary,TCGA-DD-A4NJ,TRUE,6,Within-material training
TCGA-DD-A4NK-01A,TCGA_LIHC_primary,TCGA-DD-A4NK,TRUE,6,Within-material training
TCGA-DD-A4NL-01A,TCGA_LIHC_primary,TCGA-DD-A4NL,TRUE,6,Within-material training
TCGA-DD-A4NN-01A,TCGA_LIHC_primary,TCGA-DD-A4NN,TRUE,6,Within-material training
TCGA-DD-A4NO-01A,TCGA_LIHC_primary,TCGA-DD-A4NO,TRUE,6,Within-material test
TCGA-DD-A4NP-01A,TCGA_LIHC_primary,TCGA-DD-A4NP,TRUE,6,Within-material training
TCGA-DD-A4NQ-01A,TCGA_LIHC_primary,TCGA-DD-A4NQ,TRUE,6,Within-material training
TCGA-DD-A4NR-01A,TCGA_LIHC_primary,TCGA-DD-A4NR,TRUE,6,Within-material training
TCGA-DD-A4NS-01A,TCGA_LIHC_primary,TCGA-DD-A4NS,TRUE,6,Within-material training
TCGA-DD-A4NV-01A,TCGA_LIHC_primary,TCGA-DD-A4NV,TRUE,6,Within-material training
TCGA-DD-A73A-01A,TCGA_LIHC_primary,TCGA-DD-A73A,TRUE,6,Within-material test
TCGA-DD-A73B-01A,TCGA_LIHC_primary,TCGA-DD-A73B,TRUE,6,Within-material training
TCGA-DD-A73C-01A,TCGA_LIHC_primary,TCGA-DD-A73C,TRUE,6,Within-material training
TCGA-DD-A73D-01A,TCGA_LIHC_primary,TCGA-DD-A73D,TRUE,6,Within-material test
TCGA-DD-A73E-01A,TCGA_LIHC_primary,TCGA-DD-A73E,TRUE,6,Within-material training
TCGA-DD-A73F-01A,TCGA_LIHC_primary,TCGA-DD-A73F,TRUE,6,Within-material test
TCGA-DD-A73G-01A,TCGA_LIHC_primary,TCGA-DD-A73G,TRUE,6,Within-material training
TCGA-DD-AA3A-01A,TCGA_LIHC_primary,TCGA-DD-AA3A,TRUE,6,Within-material training
TCGA-DD-AAC8-01A,TCGA_LIHC_primary,TCGA-DD-AAC8,TRUE,6,Within-material training
TCGA-DD-AAC9-01A,TCGA_LIHC_primary,TCGA-DD-AAC9,TRUE,6,Within-material training
TCGA-DD-AACA-01A,TCGA_LIHC_primary,TCGA-DD-AACA,TRUE,6,Within-material training
TCGA-DD-AACB-01A,TCGA_LIHC_primary,TCGA-DD-AACB,TRUE,6,Within-material training
TCGA-DD-AACC-01A,TCGA_LIHC_primary,TCGA-DD-AACC,TRUE,6,Within-material training
TCGA-DD-AACD-01A,TCGA_LIHC_primary,TCGA-DD-AACD,TRUE,6,Within-material training
TCGA-DD-AACE-01A,TCGA_LIHC_primary,TCGA-DD-AACE,TRUE,6,Within-material test
TCGA-DD-AACF-01A,TCGA_LIHC_primary,TCGA-DD-AACF,TRUE,6,Within-material test
TCGA-DD-AACG-01A,TCGA_LIHC_primary,TCGA-DD-AACG,TRUE,6,Within-material training
TCGA-DD-AACH-01A,TCGA_LIHC_primary,TCGA-DD-AACH,TRUE,6,Within-material training
TCGA-DD-AACI-01A,TCGA_LIHC_primary,TCGA-DD-AACI,TRUE,6,Within-material training
TCGA-DD-AACJ-01A,TCGA_LIHC_primary,TCGA-DD-AACJ,TRUE,6,Within-material training
TCGA-DD-AACK-01A,TCGA_LIHC_primary,TCGA-DD-AACK,TRUE,6,Within-material training
TCGA-DD-AACL-01A,TCGA_LIHC_primary,TCGA-DD-AACL,TRUE,6,Within-material training
TCGA-DD-AACN-01A,TCGA_LIHC_primary,TCGA-DD-AACN,TRUE,6,Within-material training
TCGA-DD-AACO-01A,TCGA_LIHC_primary,TCGA-DD-AACO,TRUE,6,Within-material training
TCGA-DD-AACP-01A,TCGA_LIHC_primary,TCGA-DD-AACP,TRUE,6,Within-material training
TCGA-DD-AACQ-01A,TCGA_LIHC_primary,TCGA-DD-AACQ,TRUE,6,Within-material training
TCGA-DD-AACS-01A,TCGA_LIHC_primary,TCGA-DD-AACS,TRUE,6,Within-material test
TCGA-DD-AACT-01A,TCGA_LIHC_primary,TCGA-DD-AACT,TRUE,6,Within-material training
TCGA-DD-AACU-01A,TCGA_LIHC_primary,TCGA-DD-AACU,TRUE,6,Within-material training
TCGA-DD-AACV-01A,TCGA_LIHC_primary,TCGA-DD-AACV,TRUE,6,Within-material test
TCGA-DD-AACW-01A,TCGA_LIHC_primary,TCGA-DD-AACW,TRUE,6,Within-material training
TCGA-DD-AACX-01A,TCGA_LIHC_primary,TCGA-DD-AACX,TRUE,6,Within-material training
TCGA-DD-AACY-01A,TCGA_LIHC_primary,TCGA-DD-AACY,TRUE,6,Within-material test
TCGA-DD-AACZ-01A,TCGA_LIHC_primary,TCGA-DD-AACZ,TRUE,6,Within-material training
TCGA-DD-AAD0-01A,TCGA_LIHC_primary,TCGA-DD-AAD0,TRUE,6,Within-material training
TCGA-DD-AAD1-01A,TCGA_LIHC_primary,TCGA-DD-AAD1,TRUE,6,Within-material test
TCGA-DD-AAD2-01A,TCGA_LIHC_primary,TCGA-DD-AAD2,TRUE,6,Within-material training
TCGA-DD-AAD3-01A,TCGA_LIHC_primary,TCGA-DD-AAD3,TRUE,6,Within-material training
TCGA-DD-AAD5-01A,TCGA_LIHC_primary,TCGA-DD-AAD5,TRUE,6,Within-material training
TCGA-DD-AAD6-01A,TCGA_LIHC_primary,TCGA-DD-AAD6,TRUE,6,Within-material test
TCGA-DD-AAD8-01A,TCGA_LIHC_primary,TCGA-DD-AAD8,TRUE,6,Within-material training
TCGA-DD-AADA-01A,TCGA_LIHC_primary,TCGA-DD-AADA,TRUE,6,Within-material test
TCGA-DD-AADB-01A,TCGA_LIHC_primary,TCGA-DD-AADB,TRUE,6,Within-material training
TCGA-DD-AADC-01A,TCGA_LIHC_primary,TCGA-DD-AADC,TRUE,6,Within-material training
TCGA-DD-AADD-01A,TCGA_LIHC_primary,TCGA-DD-AADD,TRUE,6,Within-material training
TCGA-DD-AADF-01A,TCGA_LIHC_primary,TCGA-DD-AADF,TRUE,6,Within-material training
TCGA-DD-AADG-01A,TCGA_LIHC_primary,TCGA-DD-AADG,TRUE,6,Within-material training
TCGA-DD-AADI-01A,TCGA_LIHC_primary,TCGA-DD-AADI,TRUE,6,Within-material training
TCGA-DD-AADJ-01A,TCGA_LIHC_primary,TCGA-DD-AADJ,TRUE,6,Within-material training
TCGA-DD-AADK-01A,TCGA_LIHC_primary,TCGA-DD-AADK,TRUE,6,Within-material test
TCGA-DD-AADL-01A,TCGA_LIHC_primary,TCGA-DD-AADL,TRUE,6,Within-material training
TCGA-DD-AADM-01A,TCGA_LIHC_primary,TCGA-DD-AADM,TRUE,6,Within-material training
TCGA-DD-AADN-01A,TCGA_LIHC_primary,TCGA-DD-AADN,TRUE,6,Within-material training
TCGA-DD-AADO-01A,TCGA_LIHC_primary,TCGA-DD-AADO,TRUE,6,Within-material training
TCGA-DD-AADP-01A,TCGA_LIHC_primary,TCGA-DD-AADP,TRUE,6,Within-material test
TCGA-DD-AADQ-01A,TCGA_LIHC_primary,TCGA-DD-AADQ,TRUE,6,Within-material training
TCGA-DD-AADR-01A,TCGA_LIHC_primary,TCGA-DD-AADR,TRUE,6,Within-material test
TCGA-DD-AADS-01A,TCGA_LIHC_primary,TCGA-DD-AADS,TRUE,6,Within-material training
TCGA-DD-AADU-01A,TCGA_LIHC_primary,TCGA-DD-AADU,TRUE,6,Within-material training
TCGA-DD-AADV-01A,TCGA_LIHC_primary,TCGA-DD-AADV,TRUE,6,Within-material training
TCGA-DD-AADW-01A,TCGA_LIHC_primary,TCGA-DD-AADW,TRUE,6,Within-material test
TCGA-DD-AADY-01A,TCGA_LIHC_primary,TCGA-DD-AADY,TRUE,6,Within-material training
